XDATA	YDATA	
1.49970006	0.1263
1.50029994	0.0163
1.50089982	-0.005
1.5014997	0.0213
1.50209958	0.0163
1.50269946	0.0338
1.50329934	0.11
1.50389922	0.0887
1.5044991	-0.0075
1.50509898	-0.0325
1.50569886	0.09
1.50629874	0.1413
1.50689862	0.0588
1.5074985	-0.0163
1.50809838	0.065
1.50869826	0.09
1.50929814	0.0088
1.50989802	0.0238
1.5104979	0.1762
1.51109778	0.1125
1.51169766	0.015
1.51229754	0.025
1.512897421	0.0612
1.513497301	0.0912
1.514097181	0.1313
1.514697061	0.1188
1.515296941	0.1038
1.515896821	0.07
1.516496701	-0.0563
1.517096581	0.0625
1.517696461	0.2475
1.518296341	0.17
1.518896221	0
1.519496101	0.0513
1.520095981	0.0975
1.520695861	0.085
1.521295741	0.075
1.521895621	0.0612
1.522495501	0.1
1.523095381	0.095
1.523695261	0.01
1.524295141	0.05
1.524895021	0.1462
1.525494901	0.0762
1.526094781	0.06
1.526694661	0.1388
1.527294541	0.085
1.527894421	-0.0013
1.528494301	0.0875
1.529094181	0.1725
1.529694061	0.1487
1.530293941	0.0675
1.530893821	0.0313
1.531493701	0.1425
1.532093581	0.1588
1.532693461	0.0938
1.533293341	0.0912
1.533893221	0.165
1.534493101	0.0912
1.535092981	0.0537
1.535692861	0.1275
1.536292741	0.2112
1.536892621	0.16
1.537492501	0.0563
1.538092382	0.0575
1.538692262	0.1525
1.539292142	0.145
1.539892022	0.1
1.540491902	0.1263
1.541091782	0.2
1.541691662	0.1038
1.542291542	0.0238
1.542891422	0.095
1.543491302	0.1938
1.544091182	0.1212
1.544691062	0.0425
1.545290942	0.0863
1.545890822	0.0762
1.546490702	0.0713
1.547090582	0.145
1.547690462	0.1787
1.548290342	0.1087
1.548890222	0.0638
1.549490102	0.0825
1.550089982	0.1475
1.550689862	0.1713
1.551289742	0.1125
1.551889622	0.105
1.552489502	0.165
1.553089382	0.0887
1.553689262	0.0525
1.554289142	0.2162
1.554889022	0.245
1.555488902	0.13
1.556088782	0.0175
1.556688662	0.0625
1.557288542	0.1638
1.557888422	0.2112
1.558488302	0.1
1.559088182	0.0838
1.559688062	0.135
1.560287942	0.1313
1.560887822	0.1125
1.561487702	0.1525
1.562087582	0.1575
1.562687463	0.1163
1.563287343	0.0925
1.563887223	0.095
1.564487103	0.155
1.565086983	0.2137
1.565686863	0.135
1.566286743	0.1
1.566886623	0.1563
1.567486503	0.1388
1.568086383	0.1163
1.568686263	0.1775
1.569286143	0.2137
1.569886023	0.135
1.570485903	0.13
1.571085783	0.1313
1.571685663	0.1438
1.572285543	0.1563
1.572885423	0.1675
1.573485303	0.1663
1.574085183	0.1675
1.574685063	0.085
1.575284943	0.1062
1.575884823	0.2275
1.576484703	0.2087
1.577084583	0.1138
1.577684463	0.1113
1.578284343	0.1438
1.578884223	0.19
1.579484103	0.1975
1.580083983	0.1762
1.580683863	0.1425
1.581283743	0.155
1.581883623	0.135
1.582483503	0.1388
1.583083383	0.22
1.583683263	0.1975
1.584283143	0.1313
1.584883023	0.1087
1.585482903	0.13
1.586082783	0.1575
1.586682663	0.2288
1.587282543	0.205
1.587882424	0.1363
1.588482304	0.125
1.589082184	0.1563
1.589682064	0.1475
1.590281944	0.1625
1.590881824	0.1975
1.591481704	0.175
1.592081584	0.1388
1.592681464	0.1475
1.593281344	0.1588
1.593881224	0.1462
1.594481104	0.1913
1.595080984	0.18
1.595680864	0.1613
1.596280744	0.1263
1.596880624	0.195
1.597480504	0.13
1.598080384	0.095
1.598680264	0.2038
1.599280144	0.2388
1.599880024	0.125
1.600479904	0.1087
1.601079784	0.2162
1.601679664	0.2038
1.602279544	0.1475
1.602879424	0.1725
1.603479304	0.205
1.604079184	0.2213
1.604679064	0.2038
1.605278944	0.1375
1.605878824	0.1038
1.606478704	0.23
1.607078584	0.295
1.607678464	0.1812
1.608278344	0.075
1.608878224	0.1475
1.609478104	0.2587
1.610077984	0.24
1.610677864	0.1663
1.611277744	0.175
1.611877624	0.1512
1.612477504	0.0988
1.613077385	0.1938
1.613677265	0.2538
1.614277145	0.1775
1.614877025	0.105
1.615476905	0.0813
1.616076785	0.2225
1.616676665	0.2363
1.617276545	0.1938
1.617876425	0.1588
1.618476305	0.175
1.619076185	0.1087
1.619676065	0.1825
1.620275945	0.2637
1.620875825	0.2225
1.621475705	0.1375
1.622075585	0.13
1.622675465	0.1388
1.623275345	0.1638
1.623875225	0.1988
1.624475105	0.1787
1.625074985	0.1925
1.625674865	0.1487
1.626274745	0.0625
1.626874625	0.2025
1.627474505	0.2838
1.628074385	0.1563
1.628674265	0.1138
1.629274145	0.15
1.629874025	0.1512
1.630473905	0.1825
1.631073785	0.2388
1.631673665	0.1675
1.632273545	0.1212
1.632873425	0.11
1.633473305	0.1537
1.634073185	0.1888
1.634673065	0.2425
1.635272945	0.1888
1.635872825	0.1225
1.636472705	0.1263
1.637072585	0.1638
1.637672466	0.19
1.638272346	0.1738
1.638872226	0.2025
1.639472106	0.16
1.640071986	0.105
1.640671866	0.1288
1.641271746	0.1975
1.641871626	0.1512
1.642471506	0.1975
1.643071386	0.2213
1.643671266	0.1175
1.644271146	0.105
1.644871026	0.2188
1.645470906	0.2025
1.646070786	0.125
1.646670666	0.1663
1.647270546	0.22
1.647870426	0.1688
1.648470306	0.1688
1.649070186	0.1913
1.649670066	0.125
1.650269946	0.1888
1.650869826	0.22
1.651469706	0.1875
1.652069586	0.1812
1.652669466	0.175
1.653269346	0.1638
1.653869226	0.1775
1.654469106	0.2175
1.655068986	0.2137
1.655668866	0.1425
1.656268746	0.1462
1.656868626	0.2513
1.657468506	0.2525
1.658068386	0.1338
1.658668266	0.115
1.659268146	0.2038
1.659868026	0.24
1.660467906	0.2063
1.661067786	0.1275
1.661667666	0.1825
1.662267546	0.19
1.662867427	0.1462
1.663467307	0.1338
1.664067187	0.2612
1.664667067	0.1938
1.665266947	0.08
1.665866827	0.135
1.666466707	0.245
1.667066587	0.1913
1.667666467	0.135
1.668266347	0.1913
1.668866227	0.225
1.669466107	0.0838
1.670065987	0.09
1.670665867	0.2575
1.671265747	0.2813
1.671865627	0.1237
1.672465507	0.1288
1.673065387	0.2038
1.673665267	0.23
1.674265147	0.1862
1.674865027	0.195
1.675464907	0.225
1.676064787	0.1775
1.676664667	0.105
1.677264547	0.1625
1.677864427	0.2637
1.678464307	0.21
1.679064187	0.1375
1.679664067	0.1613
1.680263947	0.145
1.680863827	0.1988
1.681463707	0.2188
1.682063587	0.1925
1.682663467	0.155
1.683263347	0.1438
1.683863227	0.1275
1.684463107	0.205
1.685062987	0.2338
1.685662867	0.1638
1.686262747	0.125
1.686862627	0.1713
1.687462507	0.1588
1.688062388	0.1938
1.688662268	0.22
1.689262148	0.1762
1.689862028	0.1575
1.690461908	0.1475
1.691061788	0.1338
1.691661668	0.2013
1.692261548	0.24
1.692861428	0.215
1.693461308	0.1837
1.694061188	0.16
1.694661068	0.1325
1.695260948	0.2137
1.695860828	0.2687
1.696460708	0.1913
1.697060588	0.1388
1.697660468	0.19
1.698260348	0.2162
1.698860228	0.1837
1.699460108	0.14
1.700059988	0.24
1.700659868	0.255
1.701259748	0.12
1.701859628	0.1188
1.702459508	0.2213
1.703059388	0.215
1.703659268	0.1537
1.704259148	0.1825
1.704859028	0.2087
1.705458908	0.165
1.706058788	0.1875
1.706658668	0.1688
1.707258548	0.1263
1.707858428	0.2087
1.708458308	0.2662
1.709058188	0.1775
1.709658068	0.1275
1.710257948	0.1738
1.710857828	0.2
1.711457708	0.1963
1.712057588	0.235
1.712657469	0.2225
1.713257349	0.1663
1.713857229	0.1663
1.714457109	0.1825
1.715056989	0.2125
1.715656869	0.25
1.716256749	0.2075
1.716856629	0.1487
1.717456509	0.16
1.718056389	0.22
1.718656269	0.2188
1.719256149	0.2038
1.719856029	0.1988
1.720455909	0.2238
1.721055789	0.135
1.721655669	0.1388
1.722255549	0.2737
1.722855429	0.2888
1.723455309	0.14
1.724055189	0.1013
1.724655069	0.2087
1.725254949	0.2225
1.725854829	0.1787
1.726454709	0.1825
1.727054589	0.2263
1.727654469	0.155
1.728254349	0.1125
1.728854229	0.1762
1.729454109	0.26
1.730053989	0.2137
1.730653869	0.1475
1.731253749	0.1188
1.731853629	0.1775
1.732453509	0.2225
1.733053389	0.2175
1.733653269	0.1713
1.734253149	0.2
1.734853029	0.1462
1.735452909	0.1487
1.736052789	0.2275
1.736652669	0.25
1.737252549	0.1438
1.73785243	0.145
1.73845231	0.1663
1.73905219	0.1862
1.73965207	0.2225
1.74025195	0.22
1.74085183	0.1713
1.74145171	0.17
1.74205159	0.16
1.74265147	0.1413
1.74325135	0.1963
1.74385123	0.2513
1.74445111	0.1938
1.74505099	0.1425
1.74565087	0.1563
1.74625075	0.1988
1.74685063	0.1738
1.74745051	0.16
1.74805039	0.1988
1.74865027	0.1925
1.74925015	0.1375
1.74985003	0.1812
1.75044991	0.1888
1.75104979	0.1425
1.75164967	0.1913
1.75224955	0.235
1.75284943	0.1438
1.75344931	0.1462
1.75404919	0.2313
1.75464907	0.185
1.75524895	0.12
1.75584883	0.17
1.75644871	0.2175
1.75704859	0.2013
1.75764847	0.205
1.75824835	0.1225
1.75884823	0.1625
1.75944811	0.2375
1.76004799	0.2538
1.76064787	0.1938
1.76124775	0.1762
1.76184763	0.165
1.76244751	0.2175
1.763047391	0.23
1.763647271	0.2175
1.764247151	0.1812
1.764847031	0.185
1.765446911	0.18
1.766046791	0.2087
1.766646671	0.2038
1.767246551	0.2125
1.767846431	0.1575
1.768446311	0.1675
1.769046191	0.2075
1.769646071	0.19
1.770245951	0.1837
1.770845831	0.2225
1.771445711	0.2025
1.772045591	0.1313
1.772645471	0.1762
1.773245351	0.2188
1.773845231	0.2425
1.774445111	0.18
1.775044991	0.135
1.775644871	0.2
1.776244751	0.2388
1.776844631	0.185
1.777444511	0.185
1.778044391	0.175
1.778644271	0.1462
1.779244151	0.185
1.779844031	0.2612
1.780443911	0.235
1.781043791	0.17
1.781643671	0.1663
1.782243551	0.1938
1.782843431	0.2462
1.783443311	0.215
1.784043191	0.1475
1.784643071	0.1563
1.785242951	0.155
1.785842831	0.1862
1.786442711	0.2338
1.787042591	0.2125
1.787642472	0.135
1.788242352	0.1613
1.788842232	0.1775
1.789442112	0.1725
1.790041992	0.1888
1.790641872	0.1963
1.791241752	0.1775
1.791841632	0.185
1.792441512	0.16
1.793041392	0.1875
1.793641272	0.265
1.794241152	0.23
1.794841032	0.1713
1.795440912	0.2038
1.796040792	0.1988
1.796640672	0.2162
1.797240552	0.2587
1.797840432	0.225
1.798440312	0.21
1.799040192	0.1625
1.799640072	0.1462
1.800239952	0.2562
1.800839832	0.2963
1.801439712	0.1563
1.802039592	0.135
1.802639472	0.2075
1.803239352	0.1963
1.803839232	0.1787
1.804439112	0.2112
1.805038992	0.1888
1.805638872	0.1738
1.806238752	0.14
1.806838632	0.0988
1.807438512	0.1988
1.808038392	0.2687
1.808638272	0.1475
1.809238152	0.0588
1.809838032	0.16
1.810437912	0.2525
1.811037792	0.2288
1.811637672	0.1613
1.812237552	0.18
1.812837433	0.2363
1.813437313	0.1875
1.814037193	0.1462
1.814637073	0.1762
1.815236953	0.2875
1.815836833	0.2325
1.816436713	0.1525
1.817036593	0.1713
1.817636473	0.2487
1.818236353	0.215
1.818836233	0.1713
1.819436113	0.1963
1.820035993	0.2712
1.820635873	0.2562
1.821235753	0.1475
1.821835633	0.0925
1.822435513	0.19
1.823035393	0.2725
1.823635273	0.23
1.824235153	0.1325
1.824835033	0.1225
1.825434913	0.1775
1.826034793	0.1963
1.826634673	0.1588
1.827234553	0.1388
1.827834433	0.2162
1.828434313	0.1512
1.829034193	0.0988
1.829634073	0.1625
1.830233953	0.2238
1.830833833	0.1963
1.831433713	0.2038
1.832033593	0.185
1.832633473	0.1225
1.833233353	0.1862
1.833833233	0.2462
1.834433113	0.2275
1.835032993	0.1888
1.835632873	0.1487
1.836232753	0.1575
1.836832633	0.2325
1.837432513	0.2075
1.838032394	0.1613
1.838632274	0.2313
1.839232154	0.2162
1.839832034	0.13
1.840431914	0.1638
1.841031794	0.2712
1.841631674	0.2225
1.842231554	0.1363
1.842831434	0.1563
1.843431314	0.2213
1.844031194	0.1862
1.844631074	0.1475
1.845230954	0.16
1.845830834	0.2213
1.846430714	0.19
1.847030594	0.1512
1.847630474	0.1575
1.848230354	0.1988
1.848830234	0.2162
1.849430114	0.1862
1.850029994	0.1762
1.850629874	0.1963
1.851229754	0.1575
1.851829634	0.1263
1.852429514	0.2038
1.853029394	0.26
1.853629274	0.2063
1.854229154	0.13
1.854829034	0.1512
1.855428914	0.215
1.856028794	0.2375
1.856628674	0.1837
1.857228554	0.1913
1.857828434	0.225
1.858428314	0.1413
1.859028194	0.14
1.859628074	0.2288
1.860227954	0.28
1.860827834	0.2087
1.861427714	0.1212
1.862027594	0.12
1.862627475	0.2513
1.863227355	0.2538
1.863827235	0.1512
1.864427115	0.165
1.865026995	0.2087
1.865626875	0.1663
1.866226755	0.14
1.866826635	0.1862
1.867426515	0.205
1.868026395	0.2075
1.868626275	0.1812
1.869226155	0.14
1.869826035	0.1875
1.870425915	0.2587
1.871025795	0.1888
1.871625675	0.1525
1.872225555	0.1925
1.872825435	0.1862
1.873425315	0.1738
1.874025195	0.21
1.874625075	0.2188
1.875224955	0.1738
1.875824835	0.1725
1.876424715	0.1588
1.877024595	0.1688
1.877624475	0.2
1.878224355	0.2188
1.878824235	0.1925
1.879424115	0.1738
1.880023995	0.1738
1.880623875	0.1525
1.881223755	0.2137
1.881823635	0.2363
1.882423515	0.195
1.883023395	0.1825
1.883623275	0.1775
1.884223155	0.155
1.884823035	0.2263
1.885422915	0.2587
1.886022795	0.1812
1.886622675	0.155
1.887222555	0.2137
1.887822436	0.2225
1.888422316	0.1775
1.889022196	0.1925
1.889622076	0.25
1.890221956	0.2112
1.890821836	0.1625
1.891421716	0.1825
1.892021596	0.195
1.892621476	0.2263
1.893221356	0.225
1.893821236	0.1888
1.894421116	0.1613
1.895020996	0.22
1.895620876	0.2175
1.896220756	0.1338
1.896820636	0.1762
1.897420516	0.2712
1.898020396	0.2188
1.898620276	0.155
1.899220156	0.1875
1.899820036	0.2112
1.900419916	0.1812
1.901019796	0.2087
1.901619676	0.2487
1.902219556	0.2087
1.902819436	0.1963
1.903419316	0.1738
1.904019196	0.1363
1.904619076	0.2075
1.905218956	0.2737
1.905818836	0.2162
1.906418716	0.1363
1.907018596	0.135
1.907618476	0.2188
1.908218356	0.2275
1.908818236	0.195
1.909418116	0.2188
1.910017996	0.215
1.910617876	0.125
1.911217756	0.14
1.911817636	0.275
1.912417516	0.275
1.913017397	0.14
1.913617277	0.0975
1.914217157	0.2137
1.914817037	0.285
1.915416917	0.2
1.916016797	0.1338
1.916616677	0.2425
1.917216557	0.2587
1.917816437	0.0887
1.918416317	0.1613
1.919016197	0.325
1.919616077	0.2513
1.920215957	0.145
1.920815837	0.1913
1.921415717	0.1975
1.922015597	0.23
1.922615477	0.2363
1.923215357	0.2038
1.923815237	0.23
1.924415117	0.2462
1.925014997	0.1675
1.925614877	0.1375
1.926214757	0.255
1.926814637	0.25
1.927414517	0.1688
1.928014397	0.1862
1.928614277	0.2025
1.929214157	0.225
1.929814037	0.2112
1.930413917	0.21
1.931013797	0.18
1.931613677	0.1925
1.932213557	0.23
1.932813437	0.2412
1.933413317	0.1325
1.934013197	0.1275
1.934613077	0.2838
1.935212957	0.2388
1.935812837	0.1013
1.936412717	0.1762
1.937012597	0.24
1.937612478	0.175
1.938212358	0.21
1.938812238	0.2575
1.939412118	0.1862
1.940011998	0.1613
1.940611878	0.1688
1.941211758	0.2063
1.941811638	0.27
1.942411518	0.255
1.943011398	0.14
1.943611278	0.1713
1.944211158	0.2238
1.944811038	0.2513
1.945410918	0.2225
1.946010798	0.2175
1.946610678	0.1775
1.947210558	0.1713
1.947810438	0.1413
1.948410318	0.2375
1.949010198	0.2462
1.949610078	0.1525
1.950209958	0.1363
1.950809838	0.205
1.951409718	0.1837
1.952009598	0.1938
1.952609478	0.2063
1.953209358	0.2137
1.953809238	0.1975
1.954409118	0.1837
1.955008998	0.1113
1.955608878	0.1988
1.956208758	0.2425
1.956808638	0.2
1.957408518	0.175
1.958008398	0.1713
1.958608278	0.1237
1.959208158	0.2288
1.959808038	0.25
1.960407918	0.18
1.961007798	0.1725
1.961607678	0.1888
1.962207558	0.1338
1.962807439	0.2575
1.963407319	0.2725
1.964007199	0.1475
1.964607079	0.1163
1.965206959	0.1825
1.965806839	0.205
1.966406719	0.2238
1.967006599	0.2063
1.967606479	0.165
1.968206359	0.2063
1.968806239	0.195
1.969406119	0.1325
1.970005999	0.2025
1.970605879	0.3
1.971205759	0.1875
1.971805639	0.11
1.972405519	0.165
1.973005399	0.2288
1.973605279	0.2587
1.974205159	0.1975
1.974805039	0.16
1.975404919	0.2087
1.976004799	0.2
1.976604679	0.1013
1.977204559	0.2013
1.977804439	0.3237
1.978404319	0.2025
1.979004199	0.105
1.979604079	0.2063
1.980203959	0.2587
1.980803839	0.2025
1.981403719	0.1963
1.982003599	0.22
1.982603479	0.2437
1.983203359	0.2063
1.983803239	0.1212
1.984403119	0.205
1.985002999	0.29
1.985602879	0.1913
1.986202759	0.1787
1.986802639	0.21
1.987402519	0.1975
1.9880024	0.1888
1.98860228	0.2575
1.98920216	0.225
1.98980204	0.18
1.99040192	0.1875
1.9910018	0.1588
1.99160168	0.185
1.99220156	0.25
1.99280144	0.2137
1.99340132	0.1713
1.9940012	0.1963
1.99460108	0.1888
1.99520096	0.1862
1.99580084	0.2412
1.99640072	0.2263
1.9970006	0.1888
1.99760048	0.22
1.99820036	0.19
1.99880024	0.1725
1.99940012	0.2038
2	0.23
2.00059988	0.2162
2.00119976	0.2125
2.00179964	0.1738
2.00239952	0.1888
2.0029994	0.2425
2.00359928	0.25
2.00419916	0.1825
2.00479904	0.1862
2.00539892	0.2288
2.0059988	0.1862
2.00659868	0.1338
2.00719856	0.1913
2.00779844	0.265
2.00839832	0.195
2.0089982	0.1225
2.00959808	0.205
2.01019796	0.2412
2.01079784	0.1837
2.01139772	0.18
2.0119976	0.2313
2.012597481	0.19
2.013197361	0.19
2.013797241	0.1925
2.014397121	0.17
2.014997001	0.2238
2.015596881	0.2737
2.016196761	0.195
2.016796641	0.165
2.017396521	0.2225
2.017996401	0.2425
2.018596281	0.1738
2.019196161	0.2263
2.019796041	0.2562
2.020395921	0.19
2.020995801	0.1738
2.021595681	0.2025
2.022195561	0.2025
2.022795441	0.255
2.023395321	0.235
2.023995201	0.165
2.024595081	0.1125
2.025194961	0.2213
2.025794841	0.2562
2.026394721	0.205
2.026994601	0.155
2.027594481	0.2125
2.028194361	0.2275
2.028794241	0.1675
2.029394121	0.1588
2.029994001	0.2513
2.030593881	0.2538
2.031193761	0.1638
2.031793641	0.1462
2.032393521	0.2075
2.032993401	0.2813
2.033593281	0.1713
2.034193161	0.1425
2.034793041	0.2612
2.035392921	0.2188
2.035992801	0.1062
2.036592681	0.1963
2.037192561	0.2813
2.037792442	0.2213
2.038392322	0.16
2.038992202	0.175
2.039592082	0.1988
2.040191962	0.24
2.040791842	0.2213
2.041391722	0.16
2.041991602	0.2225
2.042591482	0.255
2.043191362	0.135
2.043791242	0.155
2.044391122	0.2938
2.044991002	0.2375
2.045590882	0.165
2.046190762	0.1713
2.046790642	0.1913
2.047390522	0.2288
2.047990402	0.2562
2.048590282	0.2075
2.049190162	0.2063
2.049790042	0.2137
2.050389922	0.1862
2.050989802	0.16
2.051589682	0.2263
2.052189562	0.2787
2.052789442	0.2063
2.053389322	0.1375
2.053989202	0.1975
2.054589082	0.2462
2.055188962	0.1487
2.055788842	0.1638
2.056388722	0.2825
2.056988602	0.2325
2.057588482	0.1575
2.058188362	0.2425
2.058788242	0.245
2.059388122	0.1462
2.059988002	0.22
2.060587882	0.2775
2.061187762	0.2038
2.061787642	0.175
2.062387522	0.215
2.062987403	0.2363
2.063587283	0.2075
2.064187163	0.2288
2.064787043	0.2487
2.065386923	0.2313
2.065986803	0.115
2.066586683	0.175
2.067186563	0.2988
2.067786443	0.2888
2.068386323	0.1462
2.068986203	0.1325
2.069586083	0.2238
2.070185963	0.2637
2.070785843	0.1913
2.071385723	0.1775
2.071985603	0.2013
2.072585483	0.2162
2.073185363	0.1738
2.073785243	0.2125
2.074385123	0.2562
2.074985003	0.2263
2.075584883	0.1438
2.076184763	0.1888
2.076784643	0.25
2.077384523	0.225
2.077984403	0.1837
2.078584283	0.2162
2.079184163	0.2412
2.079784043	0.1975
2.080383923	0.2075
2.080983803	0.2513
2.081583683	0.2725
2.082183563	0.21
2.082783443	0.1862
2.083383323	0.2338
2.083983203	0.2462
2.084583083	0.1975
2.085182963	0.2137
2.085782843	0.2388
2.086382723	0.1462
2.086982603	0.1525
2.087582484	0.2562
2.088182364	0.2737
2.088782244	0.1888
2.089382124	0.17
2.089982004	0.1963
2.090581884	0.2338
2.091181764	0.25
2.091781644	0.1812
2.092381524	0.1913
2.092981404	0.1988
2.093581284	0.1563
2.094181164	0.1975
2.094781044	0.2425
2.095380924	0.2087
2.095980804	0.1625
2.096580684	0.1963
2.097180564	0.2063
2.097780444	0.2125
2.098380324	0.2137
2.098980204	0.225
2.099580084	0.2038
2.100179964	0.185
2.100779844	0.1413
2.101379724	0.2388
2.101979604	0.29
2.102579484	0.1787
2.103179364	0.1663
2.103779244	0.21
2.104379124	0.1875
2.104979004	0.2125
2.105578884	0.2263
2.106178764	0.1963
2.106778644	0.2188
2.107378524	0.22
2.107978404	0.1663
2.108578284	0.2112
2.109178164	0.23
2.109778044	0.175
2.110377924	0.2338
2.110977804	0.235
2.111577684	0.1212
2.112177564	0.1613
2.112777445	0.285
2.113377325	0.2363
2.113977205	0.1537
2.114577085	0.1888
2.115176965	0.1938
2.115776845	0.1938
2.116376725	0.225
2.116976605	0.2687
2.117576485	0.1787
2.118176365	0.1487
2.118776245	0.2112
2.119376125	0.26
2.119976005	0.2025
2.120575885	0.1988
2.121175765	0.2162
2.121775645	0.21
2.122375525	0.215
2.122975405	0.2275
2.123575285	0.1625
2.124175165	0.23
2.124775045	0.2825
2.125374925	0.1875
2.125974805	0.155
2.126574685	0.2737
2.127174565	0.2225
2.127774445	0.145
2.128374325	0.21
2.128974205	0.2575
2.129574085	0.2213
2.130173965	0.1787
2.130773845	0.1325
2.131373725	0.22
2.131973605	0.2813
2.132573485	0.1963
2.133173365	0.155
2.133773245	0.2075
2.134373125	0.2375
2.134973005	0.2313
2.135572885	0.14
2.136172765	0.22
2.136772645	0.2838
2.137372525	0.19
2.137972406	0.095
2.138572286	0.2363
2.139172166	0.2575
2.139772046	0.2137
2.140371926	0.1988
2.140971806	0.1837
2.141571686	0.1925
2.142171566	0.265
2.142771446	0.2462
2.143371326	0.17
2.143971206	0.1925
2.144571086	0.185
2.145170966	0.1925
2.145770846	0.2375
2.146370726	0.2
2.146970606	0.2075
2.147570486	0.2162
2.148170366	0.1738
2.148770246	0.18
2.149370126	0.2938
2.149970006	0.2275
2.150569886	0.1288
2.151169766	0.21
2.151769646	0.2338
2.152369526	0.1862
2.152969406	0.195
2.153569286	0.2
2.154169166	0.2087
2.154769046	0.2412
2.155368926	0.1913
2.155968806	0.1138
2.156568686	0.1975
2.157168566	0.2762
2.157768446	0.2288
2.158368326	0.15
2.158968206	0.1963
2.159568086	0.2625
2.160167966	0.175
2.160767846	0.1313
2.161367726	0.2787
2.161967606	0.29
2.162567487	0.1288
2.163167367	0.1862
2.163767247	0.2725
2.164367127	0.2025
2.164967007	0.1388
2.165566887	0.255
2.166166767	0.27
2.166766647	0.1875
2.167366527	0.1875
2.167966407	0.2325
2.168566287	0.1812
2.169166167	0.2112
2.169766047	0.2913
2.170365927	0.24
2.170965807	0.1375
2.171565687	0.1675
2.172165567	0.2863
2.172765447	0.255
2.173365327	0.1762
2.173965207	0.1762
2.174565087	0.235
2.175164967	0.2225
2.175764847	0.1837
2.176364727	0.22
2.176964607	0.255
2.177564487	0.1837
2.178164367	0.145
2.178764247	0.2288
2.179364127	0.2712
2.179964007	0.2013
2.180563887	0.1775
2.181163767	0.205
2.181763647	0.2087
2.182363527	0.1963
2.182963407	0.22
2.183563287	0.2475
2.184163167	0.2013
2.184763047	0.1625
2.185362927	0.205
2.185962807	0.2388
2.186562687	0.2087
2.187162567	0.2313
2.187762448	0.2125
2.188362328	0.1475
2.188962208	0.2188
2.189562088	0.2612
2.190161968	0.2275
2.190761848	0.1388
2.191361728	0.1762
2.191961608	0.23
2.192561488	0.2437
2.193161368	0.1938
2.193761248	0.1988
2.194361128	0.2112
2.194961008	0.2075
2.195560888	0.1875
2.196160768	0.2238
2.196760648	0.2162
2.197360528	0.19
2.197960408	0.1825
2.198560288	0.1975
2.199160168	0.2425
2.199760048	0.1975
2.200359928	0.195
2.200959808	0.195
2.201559688	0.1875
2.202159568	0.1825
2.202759448	0.2587
2.203359328	0.2475
2.203959208	0.1875
2.204559088	0.1725
2.205158968	0.1775
2.205758848	0.2162
2.206358728	0.2513
2.206958608	0.2162
2.207558488	0.2162
2.208158368	0.1837
2.208758248	0.1625
2.209358128	0.2013
2.209958008	0.2538
2.210557888	0.2313
2.211157768	0.2137
2.211757648	0.1625
2.212357528	0.1338
2.212957409	0.2162
2.213557289	0.2437
2.214157169	0.21
2.214757049	0.2063
2.215356929	0.2038
2.215956809	0.1138
2.216556689	0.1512
2.217156569	0.2863
2.217756449	0.23
2.218356329	0.1438
2.218956209	0.1438
2.219556089	0.1975
2.220155969	0.235
2.220755849	0.2
2.221355729	0.17
2.221955609	0.2013
2.222555489	0.2175
2.223155369	0.1738
2.223755249	0.15
2.224355129	0.2238
2.224955009	0.2888
2.225554889	0.19
2.226154769	0.165
2.226754649	0.2125
2.227354529	0.2338
2.227954409	0.1638
2.228554289	0.2188
2.229154169	0.275
2.229754049	0.2013
2.230353929	0.1675
2.230953809	0.2525
2.231553689	0.1725
2.232153569	0.1638
2.232753449	0.2587
2.233353329	0.2425
2.233953209	0.1475
2.234553089	0.1862
2.235152969	0.235
2.235752849	0.2175
2.236352729	0.235
2.236952609	0.1762
2.23755249	0.2288
2.23815237	0.2562
2.23875225	0.1812
2.23935213	0.1275
2.23995201	0.2625
2.24055189	0.2513
2.24115177	0.17
2.24175165	0.1388
2.24235153	0.195
2.24295141	0.255
2.24355129	0.2388
2.24415117	0.1875
2.24475105	0.2188
2.24535093	0.1925
2.24595081	0.1275
2.24655069	0.235
2.24715057	0.2938
2.24775045	0.1675
2.24835033	0.145
2.24895021	0.225
2.24955009	0.2162
2.25014997	0.2263
2.25074985	0.23
2.25134973	0.195
2.25194961	0.2213
2.25254949	0.1938
2.25314937	0.12
2.25374925	0.2525
2.25434913	0.32
2.25494901	0.1313
2.25554889	0.1475
2.25614877	0.2625
2.25674865	0.2
2.25734853	0.1862
2.25794841	0.2363
2.25854829	0.2225
2.25914817	0.1725
2.25974805	0.1837
2.26034793	0.1988
2.26094781	0.19
2.26154769	0.1688
2.26214757	0.2175
2.262747451	0.2162
2.263347331	0.1812
2.263947211	0.18
2.264547091	0.2562
2.265146971	0.19
2.265746851	0.1188
2.266346731	0.2363
2.266946611	0.245
2.267546491	0.1725
2.268146371	0.2263
2.268746251	0.2188
2.269346131	0.1588
2.269946011	0.29
2.270545891	0.2825
2.271145771	0.1588
2.271745651	0.15
2.272345531	0.2425
2.272945411	0.2213
2.273545291	0.2137
2.274145171	0.215
2.274745051	0.1963
2.275344931	0.2225
2.275944811	0.1837
2.276544691	0.2087
2.277144571	0.2525
2.277744451	0.2525
2.278344331	0.1837
2.278944211	0.1425
2.279544091	0.215
2.280143971	0.2513
